pincode,state,district,latitude,longitude,School_Dropout_Risk_Index,Migrant_Hunger_Score,Village_Hollow_Out_Rate,Electoral_Discrepancy_Index,Skill_Gap_Migration_Flow,Governance_Risk_Score,Risk_Score,children_enrolled,adult_migration_volume,labor_activity,Primary_Sector_Concern
756003,Odisha,Baleshwar,21.5691866,86.92613,28.106643356643357,28.060869094323017,41.348924166307995,26.81614630334782,38.647191646199445,31.869690721649487,50,229.0,1334.0,2067.0,Rural_Hollowing
756019,Odisha,Baleshwar,21.4941808,86.8299502,29.724291240160806,30.196044990214467,42.85793731452498,29.245012282729267,39.71706495037545,33.6679,50,362.0,1789.0,2072.0,Rural_Hollowing
756020,Odisha,Baleshwar,21.5788924,86.7567556,30.877530718439807,27.502361984353122,42.840940694511985,29.091476929193913,36.956481882820356,32.76585858585859,50,180.0,1308.0,2069.0,Rural_Hollowing
756021,Odisha,Baleswar,21.365432,86.8956181,34.39407328067122,23.55539405824955,39.406444734363944,25.888311251801433,32.032537662576054,30.379690721649485,50,117.0,951.0,1246.0,Rural_Hollowing
756022,Odisha,Baleswar,21.6975633,87.143165,30.375478927203062,18.173912011722212,30.097502862165292,26.284092742499382,23.60161606286344,25.516206896551722,30,43.0,188.0,373.0,Education
756023,Odisha,Baleswar,21.6592016,87.251735,30.054304822161964,22.71889148590624,33.815479000367056,26.077665343953758,31.541719205206025,28.45479591836735,30,242.0,512.0,1250.0,Rural_Hollowing
756024,Odisha,Baleshwar,21.6349216,87.1737383,33.05766588779144,27.437592701213177,36.39306963697712,31.745012282729267,37.518359486157976,32.997800000000005,50,589.0,1156.0,2242.0,Labor
756025,Odisha,Baleshwar,21.4586949,86.9938383,23.580026455026456,23.561551845167923,33.1968776798902,27.098277804556517,31.233086626150115,27.429166666666664,50,201.0,991.0,1084.0,Rural_Hollowing
756026,Odisha,Baleshwar,21.6496766,87.2719033,35.355575686039124,27.123395493464805,38.37815072166984,29.496558674481843,37.65878391909917,33.15876288659794,50,333.0,1413.0,2455.0,Rural_Hollowing
756027,Odisha,Baleshwar,21.508165,87.0736199,30.6397271306078,29.189620896837322,40.60622466397796,27.514319213422336,39.759890223340804,32.88722772277228,50,382.0,1743.0,2723.0,Rural_Hollowing
756028,Odisha,Baleswar,21.6269816,87.0265983,26.641121031746035,23.111870201605175,38.338002754660955,26.111678949395934,29.43496163582918,28.1165625,45,93.0,865.0,698.0,Rural_Hollowing
756029,Odisha,Baleswar,21.6504666,87.0986116,29.563916964313634,26.39489736806955,36.88703639714352,27.465845616062598,37.82526426258133,31.156875,50,368.0,1058.0,2018.0,Labor
756030,Odisha,Baleswar,21.72877,87.1011,30.513908930575596,24.97441281385751,36.491107142109215,27.273295111012096,33.92110042484042,30.173939393939392,50,231.0,1071.0,1720.0,Rural_Hollowing
756032,Odisha,Baleshwar,21.79,87.2282,32.6056474485267,33.162988537827424,47.21295655137538,35.62148287096456,44.483297469563055,38.03764705882353,50,387.0,2813.0,4545.0,Rural_Hollowing
756033,Odisha,Baleshwar,21.8473216,87.1485183,30.114328111750794,28.474730853733355,42.324441867884886,27.022331870358133,39.69643380261216,32.762061855670105,50,205.0,2072.0,4094.0,Rural_Hollowing
756034,Odisha,Baleshwar,21.7476383,87.2811916,33.657706093189965,23.682713270786614,37.96436444252445,28.10092626122389,31.54673297635705,30.49698924731183,50,115.0,473.0,973.0,Rural_Hollowing
756035,Odisha,Baleshwar,21.757965,87.3814183,31.363904685643746,29.54040031543182,41.98314869496625,29.244204749814738,38.693181224239396,33.52848484848485,50,323.0,1324.0,1981.0,Rural_Hollowing
756036,Odisha,Baleshwar,21.6831416,87.37493,28.684884559884562,29.777911367807416,43.67845656088363,28.366580910180247,38.677808746979416,33.07176470588235,50,241.0,1154.0,1931.0,Rural_Hollowing
756037,Odisha,Baleshwar,21.6276766,87.3979683,23.577628968253965,22.296000769001452,37.1605853122175,26.528345616062598,28.304301532292254,27.041979166666668,30,74.0,540.0,587.0,Rural_Hollowing
756038,Odisha,Baleswar,21.6371499,87.3499449,28.766323024054984,23.091305452566683,36.9244340487996,26.50686795283236,30.35182546005528,28.607319587628865,30,131.0,505.0,820.0,Rural_Hollowing
756039,Odisha,Baleswar,21.79655,87.2282,31.835205992509366,19.66399099338298,33.70111366413582,26.467484192841624,23.504832015969537,26.67303370786517,30,37.0,274.0,246.0,Rural_Hollowing
756040,Odisha,Baleshwar,21.4708366,86.7461016,33.3413895472719,28.48751665794982,44.548556607081224,27.33436022484119,36.64871334525111,33.211960784313725,50,217.0,1204.0,1677.0,Rural_Hollowing
756041,Odisha,Baleshwar,21.4928306,86.6713088,30.95338589981447,26.341215575972715,42.533634956598895,27.04827814233602,36.27534012914081,31.856224489795917,50,159.0,983.0,1618.0,Rural_Hollowing
756042,Odisha,Baleshwar,21.2665433,86.7529283,27.124285714285715,26.66678087959441,39.144431190582665,27.045012282729267,34.970787401346165,30.3851,30,234.0,726.0,1591.0,Rural_Hollowing
756043,Odisha,Baleshwar,21.3660298,86.8484538,29.325094973054156,26.47394854871557,41.13762902732423,26.383787792933347,35.27535355143143,30.981734693877552,30,199.0,765.0,1360.0,Rural_Hollowing
756044,Odisha,Baleswar,21.2871766,86.8559483,31.84352453102453,27.730391763650868,43.93834582900195,26.528345616062598,36.41269365382642,32.420208333333335,50,193.0,1290.0,1444.0,Rural_Hollowing
756045,Odisha,Baleshwar,21.3152203,86.7139776,32.973448477089256,33.573182220063636,49.290869429138525,30.658604515738975,44.08938519483585,37.185825242718444,50,347.0,2655.0,3344.0,Rural_Hollowing
756046,Odisha,Baleswar,21.2069916,86.7880916,25.726190476190478,25.108026313497067,40.492479717526265,26.745012282729267,33.940118500752064,29.715300000000003,30,137.0,654.0,1304.0,Rural_Hollowing
756047,Odisha,Baleshwar,21.2559133,86.5231083,31.260221260221257,28.335247441105402,43.44654022527108,29.293497131214114,37.40576559412691,33.240404040404044,50,213.0,1379.0,1798.0,Rural_Hollowing
756048,Odisha,Baleshwar,86.5016462,86.5016462,26.794736842105262,24.556805292225643,39.23180617098256,27.392380703781896,31.488486205961667,29.300842105263158,30,90.0,680.0,929.0,Rural_Hollowing
756049,Odisha,Baleshwar,21.31724,86.5244816,25.505120327700972,23.645670252852685,40.167201481658275,26.918130562299158,30.812511860753396,28.747311827956988,50,105.0,728.0,717.0,Rural_Hollowing
756051,Odisha,Baleswar,21.2591016,86.8259949,26.003584229390682,18.569323531628584,31.56022465164589,26.595549917137866,23.011710322044863,24.899892473118282,30,44.0,335.0,373.0,Rural_Hollowing
756055,Odisha,Baleswar,21.2138084,86.6862651,32.92962962962963,18.472351599013255,32.71295271391211,26.00056783828482,23.21660349465748,26.33088888888889,30,40.0,391.0,349.0,Education
756056,Odisha,Baleshwar,21.4822533,86.8772183,29.579486926735505,24.88907202089878,40.22769749048158,26.272969271976578,32.98933801400267,30.094086021505376,50,165.0,750.0,802.0,Rural_Hollowing
756058,Odisha,Baleshwar,21.5664688,86.6675815,33.81287689677309,23.212772338111854,36.9274064986178,28.98109475695607,31.41262142258139,30.4719587628866,50,202.0,873.0,1255.0,Rural_Hollowing
756059,Odisha,Baleshwar,21.2443431,86.4627575,30.511694902319903,21.577711250360547,35.863090156587866,27.153345616062598,29.331317759481124,28.45177083333333,50,115.0,780.0,1144.0,Rural_Hollowing
756060,Odisha,Baleshwar,21.4187066,86.8538916,32.46529888551165,23.724214052984337,38.577435685415345,27.636501644431394,30.38906025290029,30.0118085106383,30,100.0,460.0,993.0,Rural_Hollowing
756079,Odisha,Baleswar,21.675285,87.3254949,27.07142857142857,20.224129667190933,33.1979396728494,26.836316630555352,27.46207996133762,26.640543478260867,30,74.0,383.0,745.0,Rural_Hollowing
756080,Odisha,Baleswar,21.6346266,87.1503566,34.65279958137101,21.42303011258195,36.2687263199363,26.20325404097102,28.491634514631965,28.905054945054946,30,104.0,560.0,898.0,Rural_Hollowing
756081,Odisha,Baleswar,21.6620583,87.154045,32.033041788143834,22.353644439313882,36.359471580121834,26.58786942558641,30.020352340758595,28.98234693877551,50,130.0,582.0,784.0,Rural_Hollowing
756083,Odisha,Baleshwar,21.5806716,87.2708883,31.67298219385506,23.77174379206982,36.70400989446479,26.465214302931287,31.95090750588942,29.60121212121212,30,264.0,912.0,1316.0,Rural_Hollowing
756084,Odisha,Baleswar,21.79858,87.2856716,38.68627450980392,18.792181550045928,31.388353902478105,27.08870040149887,23.181217006498525,27.613176470588233,30,30.0,197.0,263.0,Education
756085,Odisha,Baleswar,21.6315299,87.4353633,30.175824175824175,23.600194849084176,40.49851268985613,26.423034260751244,29.351689067525367,29.306483516483514,30,64.0,706.0,528.0,Rural_Hollowing
756086,Odisha,Baleshwar,21.73366,87.2596166,50.42857142857143,15.020713883341864,25.560109213001027,26.159297997014978,16.189334558979088,26.700857142857142,30,3.0,36.0,12.0,Education
756088,Odisha,Baleswar,21.7330416,87.233885,100.0,7.0181569517924665,34.91695945828228,24.445012282729266,9.573972228836247,34.67,0,0.0,0.0,0.0,Education
756100,Odisha,Bhadrak,21.0629433,86.49976,29.32474042248478,29.80426744693336,42.307602634300835,30.363379629668042,39.83275485137287,33.729081632653056,50,330.0,1301.0,2066.0,Rural_Hollowing
756101,Odisha,Bhadrak,21.129535,86.4836716,25.953591211655727,25.29106686926504,40.783600597204355,26.272969271976578,35.6804101536729,30.070430107526885,50,131.0,878.0,1748.0,Rural_Hollowing
756111,Odisha,Bhadrak,21.0662222,86.5027222,26.167919799498744,23.808017289045615,40.933218937012846,26.81041744162838,31.23940514117115,29.086315789473684,30,96.0,712.0,869.0,Rural_Hollowing
756112,Odisha,Bhadrak,20.9933633,86.4471683,31.096546310832025,26.3012470759851,42.122051466454884,27.25235977498908,33.89643342774962,31.390102040816327,50,136.0,1130.0,1524.0,Rural_Hollowing
756113,Odisha,Bhadrak,21.1464933,86.43584,31.756272401433694,20.233514231873723,34.16589399654014,26.703076798858298,26.776373210630304,27.554193548387097,30,69.0,483.0,777.0,Rural_Hollowing
756114,Odisha,Bhadrak,21.0981816,86.3969983,32.62070376432079,31.764122512949662,48.706610877378935,27.530118665707988,40.62657139051419,35.19106382978723,30,221.0,1818.0,1724.0,Rural_Hollowing
756115,Odisha,Bhadrak,21.0589635,86.4821759,30.49144053225686,26.038515959251704,41.23872654995457,26.840047895947798,34.76932700219984,31.156122448979595,30,178.0,1087.0,1518.0,Rural_Hollowing
756116,Odisha,Bhadrak,21.02638,86.4968166,28.288329725829726,25.074938925120843,39.018730678173135,27.257512282729266,33.490141573215325,30.037499999999998,50,193.0,1053.0,1558.0,Rural_Hollowing
756117,Odisha,Bhadrak,20.9221333,86.4467566,31.403711843711843,31.902270853054425,43.78333474647634,31.496212825143886,42.392233104713895,35.5814,65,375.0,2456.0,3369.0,Rural_Hollowing
756118,Odisha,Bhadrak,20.9409416,86.489295,27.180246913580245,20.616561874692287,32.538266815595165,26.445012282729262,26.30284754768067,26.311777777777777,30,101.0,493.0,602.0,Rural_Hollowing
756119,Odisha,Bhadrak,20.8777933,86.5604616,32.43702372670547,28.587487319935377,40.29036592423523,31.23025308454906,37.77048994145985,33.61,50,357.0,2029.0,2348.0,Rural_Hollowing
756120,Odisha,Bhadrak,20.8956733,86.3568849,30.680701754385964,23.840490795670835,38.877986787775164,28.33974912483453,30.2698567427553,29.87505263157895,50,93.0,1043.0,1382.0,Rural_Hollowing
756121,Odisha,Bhadrak,20.98478,86.2932483,31.65721649484536,26.784488437542603,43.04536009432236,26.559652017177324,36.65141158736951,32.11546391752577,50,185.0,1486.0,2360.0,Rural_Hollowing
756122,Odisha,Bhadrak,20.8980183,86.3107699,34.519165822357316,21.74575000639436,35.19347278678267,27.636501644431394,26.421226071042746,28.725531914893615,50,105.0,601.0,635.0,Rural_Hollowing
756123,Odisha,Bhadrak,21.09115,86.6124166,31.340029761904763,21.80995625185112,37.34500095822711,26.945012282729266,28.44303457820585,28.656666666666666,50,73.0,575.0,847.0,Rural_Hollowing
756124,Odisha,Bhadrak,21.0670616,86.66076,33.29089731130547,22.31528231788322,35.74752179477774,27.098073507219063,29.63898776017466,29.18551020408163,50,120.0,856.0,1160.0,Rural_Hollowing
756125,Odisha,Bhadrak,21.1526849,86.7850966,31.833434777437354,32.41977476842281,43.755399323597096,37.94015791379723,43.05816872679386,37.510970873786405,50,547.0,3278.0,4850.0,Rural_Hollowing
756126,Odisha,Baleshwar,21.22983,86.5697416,30.097508783733275,27.420114555843067,43.126920824603914,28.2205224868109,35.851700192368384,32.198265306122444,50,187.0,1474.0,1886.0,Rural_Hollowing
756127,Odisha,Bhadrak,21.0099549,86.62497,31.119545975216077,23.275869392777377,37.034928380830884,27.125424653863288,30.8650778816218,29.38927835051546,50,142.0,514.0,985.0,Rural_Hollowing
756128,Odisha,Bhadrak,21.0662222,86.5027222,29.493577075098816,20.134428910532392,35.24953698314758,25.966751413164047,25.263702300426797,26.757608695652173,30,64.0,349.0,490.0,Rural_Hollowing
756129,Odisha,Bhadrak,20.9587533,86.8051183,34.691488525234654,29.09047941003776,43.92946763836296,27.020943757417857,37.59689534417775,33.62042105263158,50,230.0,1811.0,1921.0,Rural_Hollowing
756130,Odisha,Bhadrak,21.0072216,86.6743166,34.304208943230684,29.913942059201013,42.277422427160225,31.49214718368343,39.24435859762011,34.9073,50,360.0,1957.0,2210.0,Rural_Hollowing
756131,Odisha,Bhadrak,21.0196016,86.75132,31.155608929236976,28.100133707696664,39.81625679256621,28.660698557239073,37.11292077300858,32.41156862745098,50,365.0,1559.0,1932.0,Rural_Hollowing
756132,Odisha,Bhadrak,20.8028033,86.8446633,31.775858585858586,26.627010244318875,40.090294495130465,29.445012282729266,35.59983007439327,32.1756,50,214.0,1271.0,1910.0,Rural_Hollowing
756133,Odisha,Bhadrak,20.8274816,86.6942349,34.19590872786361,29.389141183178772,43.328427036724456,27.914400037831307,39.97862640959237,34.19091836734694,50,269.0,2027.0,2689.0,Rural_Hollowing
756134,Odisha,Baleshwar,21.2291649,86.5234566,27.28935860058309,24.50783882513416,39.916635545520414,26.077665343953758,31.975475726868893,29.261632653061223,30,122.0,806.0,1161.0,Rural_Hollowing
756135,Odisha,Bhadrak,21.119695,86.392925,32.479744461887314,22.072457821118377,37.75997625824938,26.125762181662083,29.685191966015353,29.042755102040818,30,111.0,635.0,925.0,Rural_Hollowing
756137,Odisha,Bhadrak,20.9273466,86.5636266,30.933333333333334,19.9476548278837,35.13286602823576,26.49738439490056,26.90312282019465,27.450555555555557,30,54.0,269.0,578.0,Rural_Hollowing
756138,Odisha,Bhadrak,20.852395,86.652605,29.881818181818183,20.554313086672128,32.75814102650966,27.164051061567225,25.595930761154957,26.91144444444444,30,92.0,419.0,679.0,Rural_Hollowing
756139,Odisha,Bhadrak,20.93568,86.7976,34.18604651162791,16.737028549225254,26.608813069272326,27.003151817612988,20.10912136989606,24.94860465116279,30,42.0,259.0,276.0,Education
756144,Odisha,Bhadrak,21.142915,86.2916316,30.528455284552848,16.316504891774162,24.462249605625455,27.61574399004634,19.40463898067866,23.823414634146342,30,34.0,105.0,212.0,Education
756162,Odisha,Bhadrak,20.93568,86.7976,25.530303030303028,19.417269562219563,32.22823121835277,26.263194100911083,26.361822958435116,25.661931818181817,30,56.0,419.0,749.0,Rural_Hollowing
756163,Odisha,Bhadrak,21.0662222,86.5027222,34.09239718614719,23.558372727114342,38.52442462817885,26.736678949395934,29.639653736408178,29.921041666666667,30,107.0,614.0,802.0,Rural_Hollowing
756164,Odisha,Bhadrak,20.9521466,86.8814149,29.696364567332306,24.274968341662632,37.69643577608497,28.96114131498733,33.15345930600878,30.319784946236556,50,205.0,813.0,1643.0,Rural_Hollowing
756165,Odisha,Bhadrak,21.1191233,86.6967283,31.170731707317074,16.522715117027644,25.967816317283233,27.12793911199756,21.14044369243644,24.44378048780488,30,32.0,119.0,397.0,Education
756166,Odisha,Baleswar,21.1320516,86.61343,23.661290322580644,22.068872893250756,39.067773476735816,26.918130562299158,28.362842107215403,27.408602150537636,50,69.0,632.0,686.0,Rural_Hollowing
756167,Odisha,Bhadrak,21.0345616,86.6241283,37.12938596491228,15.677320422585796,25.615113946498838,26.28711754588716,19.21467316967161,24.818157894736842,30,38.0,97.0,149.0,Education
756168,Odisha,Bhadrak,21.1842933,86.699705,25.664893617021278,23.769733701829626,39.02980290176622,26.466288878473947,31.64425349165972,28.68648936170213,30,106.0,712.0,1076.0,Rural_Hollowing
756171,Odisha,Bhadrak,20.8447703,86.9318221,37.60615174299385,24.17084211198756,38.38733758661869,27.441996388996802,32.47235360444691,31.469263157894737,50,169.0,888.0,1161.0,Rural_Hollowing
756181,Odisha,Bhadrak,21.02669,86.5263316,26.28504594820384,26.562744619180375,41.945551060055934,25.813433335360845,35.487999603871664,30.412315789473684,30,162.0,1004.0,1366.0,Rural_Hollowing
756182,Odisha,Baleswar,21.227365,86.4931299,25.801963993453352,20.19733053126557,34.62605777213619,26.679054835920756,26.81588358115232,26.426808510638296,50,61.0,311.0,594.0,Rural_Hollowing
757001,Odisha,Mayurbhanj,21.9413717,86.727872,30.66563835335827,28.954045336171788,43.91387428700378,26.893991874566,38.386734563506515,32.91183673469388,50,149.0,1488.0,1984.0,Rural_Hollowing
757002,Odisha,Mayurbhanj,21.9380556,86.7261111,39.84074074074074,21.59543006329461,38.09108461629296,26.22279006050704,28.102960921756402,30.177555555555557,30,41.0,492.0,805.0,Education
757003,Odisha,Mayurbhanj,21.89315,86.69885,32.79710144927537,22.679201251426925,41.09095279588955,26.18414271751187,29.31724248246217,29.668586956521743,30,34.0,733.0,962.0,Rural_Hollowing
757014,Odisha,Mayurbhanj,22.1356269,86.7912699,27.9657683586255,21.774115366203894,34.79160688782451,26.30684722988127,31.90104124154579,28.123736263736266,30,134.0,682.0,1359.0,Rural_Hollowing
757016,Odisha,Mayurbhanj,21.80822,87.0462,29.01139817629179,24.76532672208115,38.880163043176076,27.955650580601606,31.267860401817803,29.829680851063827,50,111.0,856.0,1107.0,Rural_Hollowing
757017,Odisha,Mayurbhanj,21.6643983,86.7985433,30.46743295019157,23.332799483017954,37.93042597016406,27.318575501120073,30.75620042359579,29.43068965517241,50,84.0,570.0,1049.0,Rural_Hollowing
757018,Odisha,Mayurbhanj,21.8653061,86.9087021,30.471670173797836,27.217735548100347,41.93040614619593,29.176006858212414,35.57682565740496,32.23648936170213,50,161.0,1640.0,1719.0,Rural_Hollowing
757019,Odisha,Mayurbhanj,21.6664841,86.6210203,40.422575669944095,22.91342853658395,36.351603509770406,28.129222809045054,30.027018642178437,31.157684210526316,50,172.0,808.0,1016.0,Education
757020,Odisha,Mayurbhanj,21.8569065,86.9766883,30.478156197543953,22.805689557884563,36.065108954036745,27.812359221504778,29.445951931962437,28.90887755102041,50,145.0,528.0,961.0,Rural_Hollowing
757021,Odisha,Mayurbhanj,22.0181563,86.8322769,31.95238095238095,21.018889614215787,34.423133816814165,26.47483085520637,27.034277567281233,27.782967032967033,30,87.0,622.0,1069.0,Rural_Hollowing
