pincode,state,district,latitude,longitude,total_enrolment,total_demographic,total_biometric,spike_count,ever_influx_risk,ever_ghost_risk,mass_migration_days,max_risk_score,pincode_risk_level
686515,Kerala,Kottayam,9.543098,76.698251,24.0,162.0,398.0,12,1,1,0,50,Medium
686516,Kerala,Kottayam,9.548962,76.630856,31.0,249.0,522.0,10,1,1,0,30,Medium
686517,Kerala,Kottayam,9.537982,76.719408,14.0,56.0,167.0,4,0,0,0,30,Medium
686518,Kerala,Kottayam,9.513481,76.810494,40.0,289.0,844.0,12,0,0,0,30,Medium
686519,Kerala,Kottayam,9.548437,76.76411,14.0,114.0,393.0,11,0,0,0,30,Medium
686520,Kerala,Kottayam,9.506957,76.796466,25.0,217.0,518.0,12,0,1,0,30,Medium
686521,Kerala,Kottayam,9.544091,76.663648,14.0,183.0,394.0,7,1,1,0,50,Medium
686522,Kerala,Kottayam,9.594247,76.732544,18.0,121.0,230.0,8,0,0,0,30,Medium
686531,Kerala,Kottayam,9.521532,76.523832,28.0,139.0,459.0,13,1,0,0,50,Medium
686532,Kerala,Kottayam,9.503594,76.534816,33.0,416.0,977.0,2,0,0,0,30,Medium
686533,Kerala,Kottayam,9.532123,76.531062,50.0,442.0,1952.0,9,0,0,0,30,Medium
686534,Kerala,Alappuzha,9.499546,76.510908,23.0,136.0,282.0,12,1,0,0,50,Medium
686535,Kerala,Kottayam,9.444068,76.542306,33.0,236.0,985.0,8,1,0,0,50,Medium
686536,Kerala,Kottayam,9.479622,76.65988,59.0,251.0,1355.0,13,1,0,0,50,Medium
686537,Kerala,Kottayam,9.421823,76.583264,27.0,302.0,455.0,9,0,1,0,30,Medium
686538,Kerala,Kottayam,9.523035,76.573092,64.0,245.0,1044.0,10,1,1,0,50,Medium
686539,Kerala,Kottayam,9.5294105,76.6093823,33.0,164.0,675.0,13,1,0,0,50,Medium
686540,Kerala,Kottayam,9.500594,76.63878,25.0,306.0,973.0,11,0,1,0,30,Medium
686541,Kerala,Kottayam,9.461634,76.710623,53.0,367.0,1078.0,10,1,0,0,50,Medium
686542,Kerala,Kottayam,9.505157,76.679382,42.0,285.0,850.0,11,1,0,0,50,Medium
686543,Kerala,Kottayam,9.481982,76.734825,15.0,175.0,398.0,7,0,0,0,30,Medium
686544,Kerala,Kottayam,9.482829,76.783301,29.0,327.0,642.0,12,1,1,0,50,Medium
686545,Kerala,Kottayam,9.4767935,76.6413626,9.0,112.0,463.0,7,0,0,0,30,Medium
686546,Kerala,Kottayam,9.451258,76.595019,62.0,232.0,1177.0,10,1,0,0,50,Medium
686547,Kerala,Pathanamthitta,9.451856,76.745596,16.0,76.0,274.0,9,1,0,0,50,Medium
686548,Kerala,Kottayam,9.425623,76.56226,19.0,175.0,301.0,7,1,1,0,50,Medium
686555,Kerala,Kottayam,9.525536,76.675683,4.0,86.0,149.0,7,0,0,0,30,Medium
686560,Kerala,Kottayam,9.659962,76.530419,0.0,1.0,1.0,0,0,0,0,0,No Risk
686561,Kerala,Kottayam,9.649471,76.521973,16.0,139.0,384.0,11,0,0,0,30,Medium
686562,Kerala,Kottayam,15.5934,76.4333,58.0,330.0,1145.0,11,0,0,0,30,Medium
686563,Kerala,Kottayam,9.6,76.4333,42.0,182.0,1118.0,8,0,0,0,30,Medium
686564,Kerala,Kottayam,9.6,76.4333,46.0,599.0,1116.0,11,1,1,0,30,Medium
686571,Kerala,Kottayam,9.7207107,76.6290878,12.0,84.0,219.0,10,1,0,0,30,Medium
686572,Kerala,Kottayam,9.685151,76.609081,29.0,207.0,728.0,9,1,1,0,50,Medium
686573,Kerala,Kottayam,15.5934,76.7063,41.0,317.0,687.0,11,1,0,0,30,Medium
686574,Kerala,Kottayam,15.5934,76.7063,32.0,777.0,1128.0,5,0,0,0,30,Medium
686575,Kerala,Kottayam,9.709608,76.678226,44.0,267.0,494.0,10,1,1,0,30,Medium
686576,Kerala,Kottayam,9.7997,76.6623,37.0,331.0,919.0,6,0,0,0,30,Medium
686577,Kerala,Kottayam,15.5934,76.7063,43.0,478.0,852.0,7,0,0,0,30,Medium
686578,Kerala,Kottayam,9.697,76.7241,33.0,327.0,797.0,9,1,1,0,65,High
686579,Kerala,Kottayam,9.7138,76.769,20.0,147.0,520.0,10,0,1,0,30,Medium
686580,Kerala,Kottayam,9.7034,76.8128,23.0,214.0,540.0,7,1,0,0,30,Medium
686581,Kerala,Kottayam,10.3473,76.3741,13.0,172.0,376.0,5,0,0,0,30,Medium
686582,Kerala,Kottayam,11.7225,75.6035,14.0,172.0,637.0,10,0,0,0,30,Medium
686583,Kerala,Kottayam,15.5934,76.3741,10.0,101.0,326.0,11,0,0,0,30,Medium
686584,Kerala,Kottayam,10.3473,76.3741,7.0,122.0,232.0,12,0,0,0,30,Medium
686585,Kerala,Kottayam,9.618451,76.708933,7.0,97.0,178.0,6,0,0,0,30,Medium
686586,Kerala,Kottayam,9.7453263,76.7835217,6.0,114.0,242.0,8,0,0,0,30,Medium
686587,Kerala,Kottayam,9.727349,76.575001,36.0,192.0,597.0,9,1,0,0,50,Medium
686601,Kerala,Kottayam,9.68566,76.505556,17.0,145.0,359.0,7,0,1,0,30,Medium
686602,Kerala,Kottayam,15.5934,76.5047,20.0,114.0,448.0,9,0,0,0,30,Medium
686603,Kerala,Kottayam,9.7499,76.4428,27.0,233.0,764.0,8,1,1,0,30,Medium
686604,Kerala,Kottayam,9.2634,76.5474,55.0,262.0,903.0,12,1,1,0,50,Medium
686605,Kerala,Kottayam,9.779,76.4503,105.0,892.0,2099.0,9,1,1,0,50,Medium
686606,Kerala,Kottayam,9.7053984,76.3918129,34.0,379.0,668.0,12,1,1,0,50,Medium
686607,Kerala,Kottayam,9.709735,76.418129,42.0,303.0,626.0,8,0,1,0,30,Medium
686608,Kerala,Kottayam,9.8128,76.3909,53.0,336.0,1054.0,12,1,0,0,50,Medium
686609,Kerala,Kottayam,9.832752,76.454825,18.0,91.0,200.0,5,1,0,0,30,Medium
686610,Kerala,Kottayam,9.8204,76.5351,12.0,139.0,928.0,8,0,0,0,30,Medium
686611,Kerala,Kottayam,15.5934,76.5351,41.0,319.0,555.0,10,0,1,0,45,Medium
686612,Kerala,Kottayam,9.8204,76.5351,31.0,240.0,489.0,14,0,0,0,30,Medium
686613,Kerala,Kottayam,9.8204,76.5351,49.0,236.0,912.0,13,0,0,0,30,Medium
686616,Kerala,Kottayam,9.831784,76.468777,0.0,0.0,1.0,0,0,0,0,0,No Risk
686630,Kerala,Kottayam,9.646231,76.548739,6.0,48.0,11.0,1,0,0,0,30,Medium
686631,Kerala,Kottayam,15.5934,76.5592,55.0,478.0,1193.0,6,0,0,0,30,Medium
686632,Kerala,Kottayam,9.7025308,76.5474783,49.0,297.0,860.0,13,1,1,0,50,Medium
686633,Kerala,Kottayam,9.669,76.5592,43.0,390.0,1160.0,8,1,1,0,50,Medium
686634,Kerala,Kottayam,9.669,76.5592,37.0,301.0,655.0,7,0,0,0,30,Medium
686635,Kerala,Kottayam,15.5934,76.5592,29.0,262.0,485.0,11,1,1,0,45,Medium
686636,Kerala,Kottayam,9.806346,76.57512,29.0,261.0,731.0,11,1,1,0,50,Medium
686637,Kerala,Kottayam,9.644384,76.565606,15.0,155.0,393.0,5,1,1,0,50,Medium
686651,Kerala,Kottayam,9.8204,76.5351,45.0,363.0,1183.0,12,1,0,0,30,Medium
686652,Kerala,Kottayam,9.766531,76.764075,13.0,115.0,398.0,7,0,1,0,30,Medium
686653,Kerala,Kottayam,9.7771697,76.7026957,15.0,74.0,320.0,9,0,0,0,30,Medium
686661,Kerala,Ernakulam,9.980139,76.580462,31.0,247.0,798.0,14,0,0,0,30,Medium
686662,Kerala,Ernakulam,9.887673,76.554139,101.0,934.0,1924.0,8,1,0,0,50,Medium
686663,Kerala,Ernakulam,9.926672,76.483614,39.0,266.0,788.0,10,1,1,0,50,Medium
686664,Kerala,Ernakulam,9.905556,76.457963,77.0,612.0,2205.0,10,1,0,0,50,Medium
686665,Kerala,Ernakulam,9.83388,76.51932,31.0,204.0,787.0,8,1,1,0,30,Medium
686666,Kerala,Ernakulam,10.055584,76.617727,0.0,21.0,21.0,0,0,1,0,15,Low
686667,Kerala,Ernakulam,9.937583,76.534321,48.0,408.0,1126.0,4,1,1,0,30,Medium
686668,Kerala,Ernakulam,9.98629,76.706226,39.0,277.0,1169.0,9,1,0,0,50,Medium
686669,Kerala,Ernakulam,10.016797,76.503706,62.0,393.0,1278.0,10,0,1,0,30,Medium
686670,Kerala,Ernakulam,9.9580982,76.6223175,77.0,601.0,1628.0,12,1,0,0,50,Medium
686671,Kerala,Ernakulam,10.00004,76.742021,140.0,688.0,3133.0,8,1,1,0,50,Medium
686672,Kerala,Ernakulam,9.928892,76.577814,19.0,119.0,538.0,12,1,0,0,50,Medium
686673,Kerala,Ernakulam,9.977319,76.595204,356.0,2370.0,5077.0,8,1,1,1,50,Medium
686681,Kerala,Ernakulam,10.128128,76.65921,83.0,871.0,2419.0,8,1,0,0,50,Medium
686691,Kerala,Ernakulam,10.043592,76.585191,206.0,2096.0,5119.0,10,1,1,0,50,Medium
686692,Kerala,Ernakulam,10.117399,76.58989,62.0,518.0,1888.0,8,1,0,0,50,Medium
686693,Kerala,Ernakulam,10.053792,76.77395,68.0,852.0,2174.0,8,1,1,0,50,Medium
688001,Kerala,Alappuzha,9.4995,76.3381944,56.0,517.0,1187.0,10,0,0,0,30,Medium
688002,Kerala,Alappuzha,9.48159,76.33711,54.0,564.0,1215.0,12,1,0,0,50,Medium
688003,Kerala,Alappuzha,9.4602,76.33219,46.0,348.0,1057.0,7,1,0,0,50,Medium
688004,Kerala,Alappuzha,9.4193056,76.3353056,59.0,816.0,2020.0,6,1,0,0,50,Medium
688005,Kerala,Alappuzha,9.39533,76.36011,104.0,983.0,1670.0,10,1,1,0,50,Medium
688006,Kerala,Alappuzha,9.52572,76.3536,133.0,1132.0,2243.0,10,1,0,0,50,Medium
688007,Kerala,Alappuzha,9.51558,76.33806,50.0,410.0,820.0,12,1,1,0,50,Medium
688008,Kerala,Alappuzha,9.52954,76.31307,24.0,222.0,463.0,8,1,1,0,50,Medium
688009,Kerala,Alappuzha,9.4687778,76.3487778,18.0,175.0,345.0,7,1,1,0,30,Medium
688011,Kerala,Alappuzha,11.292189,75.764685,41.0,218.0,599.0,10,1,0,0,30,Medium
688013,Kerala,Alappuzha,9.5046389,76.3376667,37.0,264.0,620.0,9,1,1,0,50,Medium
688014,Kerala,Alappuzha,9.4571944,76.3346389,3.0,106.0,316.0,5,0,0,0,30,Medium
688501,Kerala,Alappuzha,9.49333,76.39267,34.0,208.0,793.0,7,0,0,0,30,Medium
688502,Kerala,Alappuzha,9.4475556,76.4301667,14.0,58.0,111.0,5,0,0,0,30,Medium
688503,Kerala,Alappuzha,9.444,76.403,28.0,149.0,526.0,11,1,0,0,50,Medium
688504,Kerala,Alappuzha,9.45337,76.43146,28.0,187.0,804.0,8,1,0,0,30,Medium
688505,Kerala,Alappuzha,9.41575,76.4018611,35.0,205.0,701.0,10,1,0,0,30,Medium
688506,Kerala,Alappuzha,9.49281,76.46797,19.0,314.0,710.0,9,1,1,0,50,Medium
688521,Kerala,Alappuzha,9.5381389,76.3322778,40.0,292.0,781.0,8,1,1,0,30,Medium
688522,Kerala,Alappuzha,9.4995,76.3381944,46.0,506.0,1544.0,6,1,1,0,50,Medium
688523,Kerala,Alappuzha,9.601079,76.33471,53.0,180.0,793.0,9,1,0,0,50,Medium
688524,Kerala,Alappuzha,9.70422,76.32571,70.0,909.0,2156.0,11,1,1,0,50,Medium
688525,Kerala,Alappuzha,9.60499,76.35916,60.0,379.0,1332.0,13,1,0,0,50,Medium
688526,Kerala,Alappuzha,9.783,76.364,69.0,1165.0,1949.0,11,1,1,0,50,Medium
688527,Kerala,Alappuzha,9.65175,76.37965,41.0,254.0,998.0,10,1,0,0,30,Medium
688528,Kerala,Alappuzha,9.7744167,76.3389167,16.0,121.0,386.0,12,0,1,0,30,Medium
688529,Kerala,Alappuzha,9.70413,76.30916,39.0,189.0,828.0,7,1,1,0,50,Medium
688530,Kerala,Alappuzha,9.687,76.299,66.0,364.0,1755.0,9,1,0,0,30,Medium
688531,Kerala,Alappuzha,9.74625,76.28656,47.0,482.0,1046.0,10,1,1,0,50,Medium
688532,Kerala,Alappuzha,9.756,72.326,50.0,370.0,879.0,7,1,1,0,50,Medium
688533,Kerala,Alappuzha,9.78508,76.30272,20.0,220.0,410.0,9,1,0,0,30,Medium
688534,Kerala,Alappuzha,9.4995,76.33819,43.0,394.0,1705.0,8,1,1,0,50,Medium
688535,Kerala,Alappuzha,9.87275,76.32372,62.0,577.0,1070.0,11,1,1,0,50,Medium
688536,Kerala,Alappuzha,9.7239722,76.3398611,13.0,176.0,559.0,8,0,0,0,30,Medium
688537,Kerala,Alappuzha,9.841,76.309,74.0,1270.0,2116.0,6,1,1,0,30,Medium
688538,Kerala,Alappuzha,9.57325,76.3357222,118.0,1249.0,2640.0,11,1,0,0,50,Medium
688539,Kerala,Alappuzha,9.64996,76.33675,85.0,480.0,1943.0,10,1,0,0,50,Medium
688540,Kerala,Alappuzha,9.771,76.302,49.0,357.0,753.0,11,1,0,0,50,Medium
688541,Kerala,Alappuzha,9.75389,76.36341,51.0,428.0,1195.0,8,1,0,0,50,Medium
688555,Kerala,Alappuzha,9.6488056,76.3693611,19.0,108.0,502.0,8,1,0,0,30,Medium
688561,Kerala,Alappuzha,9.38201,76.38977,147.0,905.0,1885.0,11,1,1,0,50,Medium
688562,Kerala,Alappuzha,9.36217,76.4115,28.0,163.0,613.0,10,0,0,0,30,Medium
688570,Kerala,Alappuzha,9.8355,76.3515,25.0,141.0,385.0,12,1,1,0,50,Medium
688582,Kerala,Alappuzha,9.63236,76.33621,29.0,192.0,659.0,12,0,0,0,30,Medium
689101,Kerala,Pathanamthitta,9.3,76.56,36.0,274.0,769.0,8,1,1,0,50,Medium
689102,Kerala,Pathanamthitta,9.352097,76.550246,39.0,200.0,626.0,8,1,1,0,50,Medium
689103,Kerala,Pathanamthitta,9.39,76.57,22.0,184.0,468.0,8,0,0,0,30,Medium
689104,Kerala,Pathanamthitta,9.49,76.22,10.0,120.0,384.0,9,0,0,0,30,Medium
689105,Kerala,Pathanamthitta,9.383377,76.596473,16.0,133.0,323.0,7,0,1,0,30,Medium
689106,Kerala,Pathanamthitta,9.2642778,76.78725,28.0,157.0,473.0,13,1,0,0,50,Medium
689107,Kerala,Pathanamthitta,9.58,76.9,15.0,117.0,344.0,6,0,0,0,30,Medium
689108,Kerala,Pathanamthitta,9.49,76.36,15.0,112.0,328.0,11,0,0,0,30,Medium
689109,Kerala,Alappuzha,9.56,76.46,16.0,99.0,320.0,10,0,1,0,30,Medium
689110,Kerala,Pathanamthitta,9.51,76.38,11.0,156.0,496.0,11,0,0,0,30,Medium
689111,Kerala,Pathanamthitta,9.39,76.57,2.0,56.0,32.0,1,0,0,0,30,Medium
689112,Kerala,Pathanamthitta,9.37,76.51,7.0,92.0,238.0,8,0,0,0,30,Medium
689113,Kerala,Pathanamthitta,9.392006,76.551851,13.0,99.0,244.0,10,0,0,0,30,Medium
689115,Kerala,Pathanamthitta,9.43,76.8,9.0,102.0,254.0,6,0,1,0,30,Medium
689121,Kerala,Alappuzha,9.38,76.81,29.0,229.0,618.0,9,1,0,0,50,Medium
689122,Kerala,Alappuzha,9.305421,76.624601,9.0,108.0,310.0,6,0,1,0,30,Medium
689123,Kerala,Alappuzha,9.32088,76.632607,25.0,159.0,208.0,9,1,1,0,50,Medium
689124,Kerala,Alappuzha,9.329217,76.616761,25.0,215.0,658.0,9,1,0,0,50,Medium
689126,Kerala,Alappuzha,9.284884,76.612388,25.0,111.0,267.0,9,1,0,0,50,Medium
689501,Kerala,Pathanamthitta,9.21,76.67,86.0,960.0,2916.0,6,1,0,0,50,Medium
689502,Kerala,Pathanamthitta,9.21,76.73,12.0,152.0,463.0,8,0,0,0,30,Medium
689503,Kerala,Pathanamthitta,9.26,76.68,39.0,363.0,1644.0,10,1,0,0,50,Medium
689504,Kerala,Alappuzha,9.276185,76.655661,17.0,146.0,489.0,9,1,0,0,50,Medium
689505,Kerala,Alappuzha,9.287654,76.628888,40.0,206.0,726.0,9,1,1,0,50,Medium
689506,Kerala,Alappuzha,9.326921,76.57772,11.0,117.0,448.0,8,1,0,0,30,Medium
689507,Kerala,Pathanamthitta,9.7,76.7,2.0,62.0,109.0,2,0,1,0,30,Medium
689508,Kerala,Alappuzha,9.2689427,76.6120036,17.0,164.0,527.0,9,1,0,0,30,Medium
689509,Kerala,Alappuzha,9.24872,76.615172,31.0,255.0,757.0,10,1,1,0,30,Medium
689510,Kerala,Alappuzha,9.307401,76.563273,22.0,206.0,664.0,12,0,0,0,30,Medium
689511,Kerala,Alappuzha,9.277268,76.584358,27.0,198.0,653.0,11,0,1,0,30,Medium
689512,Kerala,Alappuzha,9.192512,76.671645,8.0,60.0,240.0,8,0,0,0,30,Medium
689513,Kerala,Pathanamthitta,9.21,76.75,12.0,112.0,186.0,9,0,0,0,30,Medium
689514,Kerala,Pathanamthitta,9.28,76.68,9.0,84.0,341.0,10,0,0,0,30,Medium
689515,Kerala,Pathanamthitta,9.202668,76.676182,6.0,72.0,21.0,2,0,0,0,30,Medium
689520,Kerala,Alappuzha,9.291642,76.618949,12.0,108.0,375.0,9,0,1,0,30,Medium
689521,Kerala,Alappuzha,9.259814,76.635947,8.0,105.0,300.0,7,1,0,0,50,Medium
689531,Kerala,Pathanamthitta,9.344178,76.651406,6.0,126.0,237.0,8,0,0,0,30,Medium
689532,Kerala,Pathanamthitta,9.324452,76.67674,28.0,258.0,595.0,11,1,1,0,50,Medium
689533,Kerala,Pathanamthitta,9.328282,76.688929,5.0,167.0,483.0,6,0,0,0,30,Medium
689541,Kerala,Pathanamthitta,9.734306,77.026221,20.0,232.0,480.0,11,1,0,0,50,Medium
689542,Kerala,Pathanamthitta,9.381271,76.6268,25.0,214.0,502.0,7,0,0,0,30,Medium
689543,Kerala,Pathanamthitta,9.407727,76.640882,25.0,241.0,447.0,10,1,1,0,45,Medium
689544,Kerala,Pathanamthitta,9.4147,76.683461,41.0,423.0,947.0,9,1,1,0,50,Medium
689545,Kerala,Pathanamthitta,9.37,76.69,18.0,189.0,509.0,9,1,0,0,30,Medium
689546,Kerala,Pathanamthitta,9.350371,76.623942,17.0,195.0,199.0,10,1,1,0,65,High
689547,Kerala,Pathanamthitta,9.356089,76.655057,16.0,212.0,351.0,8,1,0,0,50,Medium
689548,Kerala,Pathanamthitta,9.3556944,76.6731944,21.0,288.0,678.0,9,0,1,0,45,Medium
689549,Kerala,Pathanamthitta,9.350504,76.694732,17.0,149.0,188.0,9,1,1,0,50,Medium
689550,Kerala,Pathanamthitta,9.361472,76.701904,10.0,59.0,48.0,4,0,0,0,30,Medium
689551,Kerala,Pathanamthitta,9.358918,76.614879,18.0,142.0,324.0,8,1,0,0,50,Medium
689571,Kerala,Alappuzha,9.63,76.93,11.0,73.0,133.0,7,1,1,0,50,Medium
689572,Kerala,Alappuzha,9.370008,76.499683,43.0,272.0,649.0,12,1,1,0,50,Medium
689573,Kerala,Alappuzha,9.369502,76.460341,44.0,320.0,758.0,4,1,1,0,30,Medium
689574,Kerala,Alappuzha,9.18,76.89,10.0,44.0,184.0,5,0,0,0,30,Medium
689581,Kerala,Pathanamthitta,9.4335556,76.6095833,48.0,345.0,1136.0,7,1,0,0,50,Medium
689582,Kerala,Pathanamthitta,9.419183,76.598637,18.0,299.0,719.0,5,0,0,0,30,Medium
689583,Kerala,Pathanamthitta,9.49,76.67,15.0,92.0,203.0,7,1,0,0,50,Medium
689584,Kerala,Pathanamthitta,9.44,76.65,9.0,63.0,100.0,6,0,0,0,30,Medium
689585,Kerala,Pathanamthitta,9.4395,76.6569444,29.0,162.0,758.0,8,0,1,0,30,Medium
689586,Kerala,Pathanamthitta,9.416323,76.730254,19.0,168.0,483.0,12,1,1,0,50,Medium
689587,Kerala,Pathanamthitta,9.440429,76.685626,8.0,99.0,456.0,10,1,0,0,50,Medium
689588,Kerala,Pathanamthitta,10.585493,79.123806,36.0,121.0,660.0,8,0,0,0,30,Medium
689589,Kerala,Pathanamthitta,9.474347,76.670489,9.0,130.0,363.0,11,1,0,0,50,Medium
689590,Kerala,Alappuzha,9.57,76.97,11.0,91.0,163.0,7,1,0,0,30,Medium
689591,Kerala,Pathanamthitta,9.66,76.93,6.0,44.0,48.0,5,0,0,0,30,Medium
689592,Kerala,Pathanamthitta,9.37,76.56,10.0,59.0,110.0,7,1,0,0,50,Medium
689594,Kerala,Pathanamthitta,9.434584,76.626831,2.0,84.0,317.0,5,0,0,0,30,Medium
689595,Kerala,Alappuzha,9.412275,76.470768,63.0,170.0,889.0,9,1,0,0,50,Medium
689597,Kerala,Pathanamthitta,9.94,76.26,5.0,67.0,60.0,8,0,0,0,30,Medium
689602,Kerala,Pathanamthitta,9.37,76.56,5.0,37.0,68.0,4,0,0,0,30,Medium
689611,Kerala,Pathanamthitta,9.362243,76.729734,5.0,69.0,103.0,8,0,0,0,30,Medium
689612,Kerala,Pathanamthitta,9.362243,76.729734,11.0,74.0,287.0,6,1,1,0,50,Medium
689613,Kerala,Pathanamthitta,9.389509,76.731617,7.0,78.0,206.0,3,0,1,0,30,Medium
689614,Kerala,Pathanamthitta,9.35874,76.759983,14.0,107.0,371.0,8,0,0,0,30,Medium
689615,Kerala,Pathanamthitta,9.419134,76.755294,6.0,101.0,265.0,11,0,1,0,30,Medium
689621,Kerala,Pathanamthitta,9.331895,76.508537,48.0,436.0,1042.0,9,1,0,0,30,Medium
689622,Kerala,Alappuzha,9.307115,76.528446,28.0,292.0,1217.0,10,1,0,0,50,Medium
689623,Kerala,Alappuzha,9.300686,76.541159,12.0,150.0,611.0,9,0,0,0,30,Medium
689624,Kerala,Alappuzha,9.291164,76.552726,14.0,143.0,497.0,12,0,0,0,30,Medium
689625,Kerala,Pathanamthitta,9.24,76.71,23.0,235.0,571.0,11,1,0,0,50,Medium
689626,Kerala,Pathanamthitta,9.33,76.36,17.0,134.0,505.0,8,1,1,0,50,Medium
689627,Kerala,Alappuzha,9.323881,76.49583,4.0,48.0,110.0,4,0,0,0,30,Medium
689641,Kerala,Pathanamthitta,9.2948333,76.6891944,25.0,206.0,418.0,11,1,1,0,30,Medium
689642,Kerala,Pathanamthitta,9.33,76.75,24.0,159.0,528.0,10,1,0,0,50,Medium
689643,Kerala,Pathanamthitta,9.28,76.74,39.0,473.0,1275.0,8,1,1,0,50,Medium
689644,Kerala,Pathanamthitta,9.61,76.83,4.0,56.0,35.0,3,0,1,0,30,Medium
689645,Kerala,Pathanamthitta,9.06,76.92,42.0,467.0,1369.0,8,1,1,0,30,Medium
689646,Kerala,Pathanamthitta,9.2353333,76.8081389,43.0,388.0,896.0,10,1,1,0,50,Medium
689647,Kerala,Pathanamthitta,9.2493333,76.7577222,40.0,450.0,1361.0,11,1,1,0,50,Medium
689648,Kerala,Pathanamthitta,9.22,76.77,31.0,326.0,700.0,8,0,1,0,30,Medium
689649,Kerala,Pathanamthitta,9.71,76.84,35.0,238.0,876.0,10,1,0,0,50,Medium
689650,Kerala,Pathanamthitta,9.34,76.75,14.0,113.0,300.0,12,1,0,0,30,Medium
689652,Kerala,Pathanamthitta,9.0,76.91,3.0,73.0,45.0,4,0,0,0,30,Medium
689653,Kerala,Pathanamthitta,9.28,76.82,18.0,258.0,738.0,6,1,1,0,30,Medium
689654,Kerala,Pathanamthitta,9.13,76.87,10.0,69.0,80.0,8,0,1,0,30,Medium
689656,Kerala,Pathanamthitta,9.2,76.84,14.0,177.0,466.0,9,0,0,0,30,Medium
689661,Kerala,Pathanamthitta,9.58,76.74,9.0,78.0,176.0,6,0,0,0,30,Medium
689662,Kerala,Pathanamthitta,9.34,76.85,38.0,294.0,907.0,9,1,1,0,50,Medium
689663,Kerala,Pathanamthitta,9.31,76.93,27.0,256.0,1022.0,7,1,0,0,50,Medium
689664,Kerala,Pathanamthitta,9.31,76.83,18.0,149.0,410.0,10,0,1,0,30,Medium
689666,Kerala,Pathanamthitta,9.286666,76.8229099,18.0,75.0,236.0,8,0,0,0,30,Medium
689667,Kerala,Pathanamthitta,9.33,76.98,16.0,185.0,623.0,12,0,0,0,30,Medium
689668,Kerala,Pathanamthitta,9.3,76.77,18.0,101.0,228.0,9,1,1,0,30,Medium
689671,Kerala,Pathanamthitta,9.29,76.81,4.0,50.0,129.0,5,0,0,0,30,Medium
689672,Kerala,Pathanamthitta,9.3646111,76.7851389,36.0,404.0,1536.0,9,1,0,0,30,Medium
689673,Kerala,Pathanamthitta,9.39,76.8,35.0,313.0,1025.0,10,1,0,0,50,Medium
689674,Kerala,Pathanamthitta,9.39,76.76,21.0,219.0,740.0,10,1,0,0,50,Medium
689675,Kerala,Pathanamthitta,9.7599444,76.912,11.0,110.0,326.0,9,0,1,0,45,Medium
689676,Kerala,Pathanamthitta,9.68,76.19,13.0,140.0,487.0,10,0,0,0,30,Medium
689677,Kerala,Pathanamthitta,9.43,76.81,7.0,90.0,276.0,8,0,1,0,30,Medium
689678,Kerala,Pathanamthitta,9.31,76.79,9.0,88.0,295.0,6,1,1,0,50,Medium
689691,Kerala,Pathanamthitta,9.2,76.89,62.0,652.0,2395.0,11,1,0,0,50,Medium
689692,Kerala,Pathanamthitta,9.25,76.85,29.0,216.0,728.0,10,1,0,0,30,Medium
689693,Kerala,Pathanamthitta,9.17,76.85,48.0,283.0,1275.0,9,1,0,0,50,Medium
689694,Kerala,Pathanamthitta,9.12,76.92,59.0,260.0,1355.0,9,1,1,0,50,Medium
689695,Kerala,Kollam,9.09,76.82,109.0,823.0,2902.0,7,1,0,0,50,Medium
689696,Kerala,Kollam,9.06,76.87,57.0,388.0,1897.0,10,0,0,0,30,Medium
689698,Kerala,Pathanamthitta,9.19,76.87,20.0,139.0,406.0,9,1,0,0,50,Medium
689699,Kerala,Pathanamthitta,9.24,76.93,23.0,149.0,692.0,12,1,0,0,50,Medium
689711,Kerala,Pathanamthitta,9.36,76.84,58.0,401.0,1570.0,9,1,0,0,50,Medium
690101,Kerala,Alappuzha,9.229223,76.537157,26.0,260.0,770.0,9,1,1,0,30,Medium
690102,Kerala,Alappuzha,9.253167,76.545161,11.0,109.0,350.0,7,0,1,0,30,Medium
690103,Kerala,Alappuzha,9.256483,76.533313,38.0,239.0,963.0,4,1,1,0,30,Medium
690104,Kerala,Alappuzha,9.263311,76.531296,14.0,206.0,516.0,6,1,1,0,30,Medium
690105,Kerala,Alappuzha,9.273518,76.520973,35.0,273.0,681.0,12,1,1,0,50,Medium
690106,Kerala,Alappuzha,9.229131,76.530584,54.0,378.0,1071.0,8,1,0,0,30,Medium
690107,Kerala,Alappuzha,9.215472,76.581132,41.0,460.0,817.0,10,1,1,0,50,Medium
690108,Kerala,Alappuzha,9.246885,76.576989,5.0,108.0,203.0,5,0,0,0,30,Medium
690110,Kerala,Alappuzha,9.22924,76.577884,28.0,253.0,592.0,12,0,0,0,30,Medium
690112,Kerala,Alappuzha,9.2315542,76.636194,0.0,1.0,1.0,0,0,0,0,0,No Risk
690501,Kerala,Alappuzha,9.130205,76.556595,67.0,610.0,1194.0,9,1,1,0,50,Medium
690502,Kerala,Alappuzha,9.185888,76.48895,111.0,1393.0,1957.0,7,1,1,0,50,Medium
690503,Kerala,Alappuzha,9.177391,76.553191,63.0,1076.0,1618.0,11,1,1,0,50,Medium
690504,Kerala,Alappuzha,9.166241,76.666336,60.0,751.0,1519.0,11,1,1,0,50,Medium
690505,Kerala,Alappuzha,9.16066,76.582684,52.0,561.0,1380.0,13,1,0,0,50,Medium
